month,day,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
March,28,,1281507.855,1180223.883,1115099.123,1487293.419,1749639.159,1606052.383,1532587.484,1420478.096,1319591.785,1283172.725,1513122.455,1625187.602,1510757.348,1428029.572,1819371.906,1481004.036,1389826.885,1193101.875,1298518.84,1322660.659,1205517.935,1370316.499,1145222.262,1289795.479,1366441.159,1182178.099,1050617.476,1000683.044,1232504.344,1475045.296,1415855.216,1117348.375,1088617.882,1463390.871,1059254.511,1407994.624,1450125.889,1361176.833,1331046.661,1226991.537,1189093.168,1252039.457,1207339.864,1358968.299
March,29,,1265295.668,1189344.022,1123867.243,1480013.858,1756981.823,1601794.336,1503345.62,1401905.704,1334686.714,1285165.19,1512722.291,1623774.709,1503098.034,1406624.286,1812684.396,1484994.243,1379004.14,1194079.366,1291017.932,1333293.635,1207527.09,1361032.978,1145334.445,1286605.959,1366907.05,1189116.351,1062799.224,1005870.517,1227618.818,1481093.531,1412843.936,1111502.235,1064252.998,1446909.104,1061307.377,1407152.263,1463027.187,1362182.136,1330142.867,1233168.74,1201011.689,1245642.332,1213393.66,1347282.497
March,30,,1257912.909,1189628.326,1141490.201,1476059.047,1759207.986,1573656.759,1472441.786,1399741.033,1358866.99,1281860.328,1520345.675,1632406.666,1483758.108,1398966.515,1807923.773,1489656.826,1387019.696,1195892.63,1291579.451,1339984.059,1214712.192,1353196.675,1147768.328,1282643.856,1365516.034,1193224.357,1075638.389,1005309.061,1218297.809,1488906.527,1405152.824,1111008.63,1050084.565,1436862.863,1062755.48,1403119.228,1469842.004,1359347.71,1326604.883,1231842.674,1207573.18,1231492.467,1213240.291,1338296.502
March,31,,1263934.68,1179786.302,1154885.944,1475281.428,1771893.444,1555595.243,1477532.486,1399246.806,1349360.66,1276053.847,1523040.717,1640137.862,1466036.583,1387486.054,1798494.918,1496809.778,1409319.163,1196777.17,1294317.181,1343105.472,1223353.954,1346826.687,1150182.14,1275349.776,1353246.058,1186914.549,1087478.109,1004475.054,1204452.625,1491286.729,1392315.752,1109911.418,1048156.478,1416631.884,1066526.456,1396609.967,1474552.087,1354350.734,1314167.833,1232974.795,1213023.366,1213671.779,1209788.948,1321737.713
April,1,,1254424.758,1183843.276,1158934.126,1469590.464,1748207.756,1539898.895,1466287.889,1390215.112,1347612.286,1266558.998,1523571.397,1645245.427,1458819.994,1374522.422,1796670.015,1505515.431,1425802.717,1195764.294,1293456.826,1354497.719,1220189.632,1336726.799,1157264.111,1265218.984,1329572.844,1181838.754,1091708.042,1006515.576,1184043.177,1486894.429,1379342.356,1114829.132,1052606.695,1399982.61,1071891.133,1395394.637,1473789.197,1342544.548,1300474.42,1227781.157,1212861.393,1196002.19,1206386.495,1306479.081
April,2,,1251321.481,1176150.358,1171883.303,1462367.244,1732248.346,1512943.903,1441286.595,1383781.708,1350252.22,1256718.232,1518928.105,1643740.534,1453503.582,1350934.434,1795412.058,1516303.065,1432252.257,1192188.491,1305555.485,1354217.884,1211807.384,1327588.992,1161921.382,1250750.744,1298604.053,1176605.515,1097032.074,1007831.482,1187680.684,1484163.69,1373363.711,1121441.382,1064365.879,1380086.66,1075922.632,1393499.029,1471574.954,1329176.905,1290889.281,1213968.855,1209643.404,1178698.501,1201682.561,1289586.888
April,3,,1260546.575,1160433.387,1157284.032,1460823.497,1730413.694,1516861.521,1439498.948,1374832.091,1342940.045,1252001.937,1514816.156,1635898.895,1456674.689,1336318.527,1789557.135,1529160.245,1432349.228,1183743.648,1309011.569,1348763.935,1204958.849,1314936.533,1163958.731,1242993.242,1272787.313,1177143.165,1102245.643,1007327.645,1183478.505,1478758.092,1368096.919,1123040.6,1074582.408,1359386.905,1075866.933,1396756.927,1458997.799,1316274.895,1283382.093,1204204.373,1201154.741,1158337.335,1188737.555,1277273.07
April,4,,1249322.584,1181569.598,1147557.989,1454921.578,1713790.385,1516601.478,1425037.035,1364542.291,1335130.195,1254655.168,1506765.15,1620119.508,1466146.008,1318758.952,1775585.134,1540641.241,1423082.706,1171787.548,1299923.196,1346001.511,1190142.98,1301788.562,1161217.635,1233347.851,1251986.278,1180306.791,1096945.704,1011287.284,1182259.148,1463613.403,1370337.587,1119932.31,1077654.978,1339847.604,1073456.034,1397970.912,1445805.705,1310275.539,1271559.682,1198391.74,1198045.487,1140032.759,1171584.545,1260325.47
April,5,,1235994.765,1192303.27,1161666.631,1445519.272,1715680.806,1538435.146,1393698.608,1349661.983,1337521.293,1258566.394,1502087.666,1604873.84,1474491.768,1305688.563,1759634.585,1546260.486,1401119.789,1156300.39,1283337.689,1336823.515,1174578.046,1293731.773,1159798.069,1223231.434,1232775.127,1184165.781,1093665.533,1017626.261,1181199.913,1447592.507,1371891.243,1122438.571,1084292.986,1320453.599,1072656.695,1396840.256,1431486.81,1304681.571,1268032.98,1191720.427,1187447.574,1121064.942,1159337.83,1249348.854
April,6,,1234797.567,1204906.394,1158984.702,1423856.197,1723103.018,1553399.62,1379559.989,1338417.112,1341765.584,1260530.616,1498666.146,1580968.71,1480698.052,1299761.113,1736624.043,1551244.513,1380462.433,1141109.976,1265407.745,1312950.061,1168403.264,1292952.649,1158303.383,1216508.88,1225543.443,1184173.231,1092507.599,1022885.201,1176812.346,1434101.921,1372708.47,1122300.026,1088904.771,1300266.471,1080099.537,1393428.422,1422414.354,1300096.678,1266606.338,1185677.844,1171224.341,1097852.729,1141877.66,1243408.553
April,7,,1229638.886,1226977.33,1163829.646,1411823.894,1710192.339,1565164.609,1373697.979,1311102.367,1334882.332,1266602.002,1498053.488,1562391.818,1487081.006,1309413.267,1725500.731,1549467.929,1370796.652,1131397.799,1246874.024,1293904.691,1165012.522,1278124.261,1157422.874,1205351.718,1229689.652,1175695.559,1082428.483,1026200.748,1159240.954,1420213.416,1369959.78,1119964.219,1088161.905,1282169.721,1078232.464,1386221.634,1412326.29,1299117.027,1268416.517,1185107.638,1148553.243,1079209.03,1129628.978,1234825.276
April,8,,1219060.006,1226415.813,1181701.725,1387862.994,1701916.313,1585398.535,1369209.2,1288187.122,1344042.81,1268103.373,1496277.794,1545886.904,1490565.498,1310580.435,1716111.145,1538049.846,1361441.155,1122568.105,1240416.101,1279955.396,1162845.404,1267800.977,1153423.717,1197691.924,1236937.326,1163382.788,1068781.747,1030948.5,1158929.592,1407493.635,1360400.336,1119521.471,1087876.74,1263375.199,1075812.358,1378439.603,1414353.993,1302256.009,1269550.068,1184609.418,1139986.571,1064205.977,1118227.379,1225699.392
April,9,,1215152.708,1227702.709,1178840.025,1360235.621,1690339.127,1580074.803,1355757.195,1255790.49,1356308.966,1261233.432,1486430.669,1524951.65,1487752.471,1307144.02,1713819.925,1525034.94,1349310.535,1116172.88,1237386.882,1260593.532,1161624.9,1271097.015,1155567.301,1194793.024,1238683.899,1137629.048,1058939.227,1032101.489,1155849.9,1400911.023,1348189.434,1119710.292,1090838.046,1249520.833,1078877.634,1374740.611,1422105.385,1294340.202,1273266.676,1183546.196,1126204.856,1049477.324,1113529.909,1221355.882
April,10,,1200194.537,1238864.565,1173318.081,1336821.91,1675777.867,1579060.964,1370927.259,1223735.052,1349997.641,1251300.851,1469086.042,1498854.704,1490244.679,1306847.849,1717659.543,1506541.413,1345394.805,1115057.047,1243230.551,1247708.054,1156161.213,1267644.132,1156869.997,1198509.207,1243330.498,1115155.314,1046676.186,1030813.087,1152960.351,1399475.409,1346230.679,1117661.268,1087761.943,1242572.119,1082516.407,1371673.989,1428309.378,1289733.221,1275517.245,1181698.739,1110834.211,1039935.445,1101958.085,1216403.541
April,11,,1184090.22,1243240.528,1184161.843,1314967.84,1692432.684,1567547.272,1380749.514,1205496.672,1349869.378,1233855.01,1453339.652,1490114.102,1493205.745,1305745.004,1727276.842,1483525.23,1342546.492,1119329.008,1252132.178,1236054.541,1151556.892,1247138.276,1160461.331,1196333.632,1247391.717,1095240.309,1041071.219,1030444.542,1153064.196,1390089.509,1341813.877,1113645.804,1087322.116,1239938.47,1072963.769,1372087.177,1437139.239,1278205.957,1276726.303,1180868.549,1104266.671,1030904.131,1092536.48,1208039.146
April,12,,1163985.847,1249063.186,1189482.998,1304405.634,1696463.536,1556973.614,1385980.905,1180008.569,1349375.796,1210210.902,1442133.585,1480220.645,1492137.569,1296809.612,1725857.366,1462336.648,1340714.766,1122400.746,1251406.124,1224819.053,1146629.118,1237890.54,1161314.427,1202248.808,1248018.637,1072737.716,1045389.019,1035281.736,1157828.692,1375937.199,1339374.135,1107868.901,1088736.292,1239942.254,1069434.092,1369605.607,1441445.558,1259923.139,1278456.46,1185048.344,1099025.039,1027750.209,1084230.49,1202727.425
April,13,,1147027.648,1260948.389,1183551.124,1286637.854,1669736.748,1544391.489,1398855.538,1169187.938,1342881.812,1188621.781,1438633.843,1468412.693,1489099.601,1294404.41,1717349.876,1448498.781,1342294.944,1123944.346,1244857.327,1215500.315,1140783.537,1229147.403,1160290.802,1212940.154,1247999.132,1056381.158,1048877.001,1039176.786,1158184.206,1359749.531,1336075.714,1098784.115,1091710.497,1241493.821,1066575.601,1370923.808,1440814.983,1244378.906,1283323.923,1191292.467,1088972.311,1028528.456,1079278.501,1200222.547
April,14,,1131476.368,1256046.836,1188768.373,1310780.601,1671012.744,1531873.563,1402210.017,1158283.295,1361865.82,1171618.91,1434480.84,1467105.508,1491538.581,1299132.977,1707573.474,1437189.498,1355827.433,1129318.37,1239959.136,1212371.39,1133683.941,1207247.012,1158391.027,1217450.802,1245088.647,1048950.798,1058211.212,1041882.44,1162775.084,1342702.412,1333322.747,1093887.584,1100070.607,1241749.22,1061215.566,1369874.646,1442410.749,1237142.731,1288723.536,1194609.057,1085309.183,1034836.996,1072962.549,1196970.225
April,15,,1112075.454,1253476.115,1185996.597,1321173.658,1686989.466,1519023.181,1402681.333,1158451.583,1374111.235,1156164.071,1440639.092,1468347.071,1484810.454,1298117.134,1688599.556,1433526.841,1369210.076,1133718.944,1234755.994,1205868.61,1131340.703,1187467.195,1156287.164,1214683.759,1242314.433,1042875.156,1060127.682,1046702.562,1170656.932,1323292.767,1326995.061,1091562.827,1108814.686,1240685.106,1055935.617,1371364.821,1442357.337,1229827.597,1293749.901,1197353.324,1084966.154,1041651.563,1072413.683,1193814.29
April,16,,1109705.869,1252933.478,1176070.211,1317911.759,1667613.039,1506274.827,1421090.321,1153167.419,1369825.012,1149717.929,1438722.491,1472960.028,1473434.367,1289025.92,1666046.993,1423865.993,1370497.936,1132682.83,1227902.302,1201854.026,1124146.18,1169519.822,1147873.358,1221557.775,1240423.783,1040320.425,1056059.41,1047415.899,1176514.274,1303283.456,1316371.992,1090716.488,1118580.671,1240098.359,1058817.271,1361292.091,1433294.262,1230652.166,1299158.275,1196367.219,1078722.3,1051432.54,1072059.203,1192331.826
April,17,,1102670.252,1249045.966,1171088.951,1335227.029,1648175.369,1513264.606,1433413.637,1151991.974,1380543.202,1146451.204,1430265.432,1469305.317,1466099.087,1281141.092,1639362.27,1410604.222,1362426.373,1135749.417,1221043.365,1199407.173,1114921.703,1146594.789,1144080.011,1222508.421,1237114.08,1052466.86,1050320.2,1041806.436,1177204.678,1288739.578,1297068.202,1089694.517,1128957.117,1236535.918,1066117.095,1360352.188,1426084.996,1238286.233,1302551.619,1191197.737,1077517.268,1053138.494,1074572.703,1189803.22
April,18,,1091942.604,1243720.02,1170789.739,1336831.767,1664121.468,1510283.291,1420018.725,1154214.623,1387516.879,1140989.798,1412661.626,1462437.38,1458565.432,1276969.595,1626679.017,1397648.83,1350769.145,1144543.013,1215085.151,1189267.736,1104662.664,1134806.038,1143706.704,1215537.685,1231977.014,1061148.139,1045898.582,1036609.754,1176600.024,1276421.083,1282653.986,1088671.787,1138925.119,1236476.072,1077620.033,1357838.809,1420167.298,1236573.536,1304052.369,1184962.037,1074430.638,1055545.628,1077294.033,1188939.905
April,19,,1087727.002,1242458.165,1164644.561,1325714.603,1640493.965,1513772.414,1425568.599,1158822.934,1381358.399,1133257.283,1391277.289,1449312.98,1442423.75,1275981.248,1615309.014,1382159.216,1330769.988,1153538.091,1205289.014,1179592.399,1095221.751,1121055.041,1140565.423,1205610.938,1230092.238,1067074.619,1032293.592,1039948.272,1172212.622,1264251.096,1264879.442,1086323.011,1139037.432,1237002.034,1089888.856,1355715.345,1409879.932,1231991.05,1305559.65,1182802.624,1073947.974,1062483.873,1079855.251,1189747.251
April,20,,1082990.304,1246770.779,1156740.319,1342157.173,1601269.493,1523997.413,1393293.391,1158840.32,1366788.006,1129661.86,1362355.747,1439852.243,1435811.293,1283692.637,1603230.439,1366604.947,1305413.266,1155654.888,1191728.866,1171309.699,1082685.211,1110165.467,1139492.948,1198316.464,1225509.006,1071338.956,1027017.096,1038727.359,1165649.116,1249923.09,1252772.333,1080040.016,1135899.609,1242242.926,1099004.35,1359390.778,1403664.484,1234267.749,1311536.745,1177038.537,1074871.066,1063435.345,1083677.699,1190849.665
April,21,,1072002.106,1244232.067,1154116.427,1357541.779,1599310.429,1520540.735,1360985.938,1165812.094,1369555.727,1126092.845,1335001.808,1423708.629,1430505.632,1298097.201,1593628.676,1356724.506,1291989.864,1155264.86,1176122.856,1160996.295,1077416.038,1109707.511,1141956.237,1182456.498,1218943.266,1077050.311,1021419.021,1040916.679,1160012.344,1244992.874,1245472.548,1071732.324,1131968.602,1247339.117,1108448.81,1366098.272,1403077.571,1234667.81,1315868.268,1175061.537,1085562.224,1060786.533,1082456.195,1196503.791
April,22,,1091107.485,1224985.999,1150611.425,1354247.579,1594315.63,1517189.021,1356244.054,1173897.598,1350361.629,1121843.968,1307070.067,1417453.266,1422567.327,1313714.976,1584353.535,1342284.306,1278659.496,1151186.435,1161878.832,1149954.998,1075634.932,1117028.523,1142636.683,1169703.656,1219907.577,1075382.936,1011889.106,1043257.739,1154221.336,1234783.474,1250886.148,1064020.866,1129574.757,1252769.318,1114305.538,1368446.569,1405471.222,1226404.729,1318477.618,1169746.209,1090922.577,1059203.772,1078797.991,1198839.074
April,23,,1101417.574,1220944.934,1138846.613,1361350.748,1581753.223,1534419.608,1337751.63,1166134.614,1324810.327,1120063.081,1285266.304,1419586.152,1417497.339,1325192.785,1570998.1,1323534.299,1261237.146,1145821.579,1147900.186,1142459.386,1075959.975,1115075.551,1145508.49,1154156.659,1219589.928,1077564.482,1000113.309,1045215.508,1154244.882,1219994.573,1248643.775,1060976.023,1126964.589,1254370.447,1124087.335,1372764.356,1398989.434,1221881.688,1316988.588,1163200.107,1097346.93,1051061.675,1066628.722,1200332.922
April,24,,1096163.695,1210175.602,1132092.817,1350573.544,1576010.355,1541254.082,1337115.237,1165182.143,1336203.015,1119328.918,1259067.851,1429069.512,1420329.352,1328935.75,1567764.685,1310275.503,1243144.085,1140556.034,1133305.188,1134850.986,1080479.553,1120465.172,1149073.59,1153641.303,1211182.461,1078093.361,989490.791,1043856.178,1157134.805,1205192.246,1253077.373,1048337.858,1127827.244,1255573.958,1132184.613,1371768.902,1380841.631,1215456.941,1314459.531,1157306.166,1103373.211,1027632.075,1056648.575,1197215.558
April,25,,1107487.089,1187565.399,1116758.932,1338339.158,1560538.597,1537987.456,1341301.369,1157846.565,1335480.912,1120613.747,1228514.209,1430409.471,1417508.611,1328063.569,1563935.666,1296091.798,1218817.213,1141679.436,1122336.395,1133786.914,1085827.7,1120294.358,1158147.177,1145249.173,1205342.753,1081624.374,977480.147,1047617.251,1161679.089,1193185.898,1252825.852,1036091.101,1128469.235,1250729.825,1141611.626,1357879.812,1353361.093,1190982.025,1307661.424,1158857.723,1110855.937,1003909.322,1042389.568,1192221.275
April,26,,1099575.987,1198122.727,1100704.076,1341010.449,1543111.744,1550167.493,1327940.247,1146892.027,1334916.558,1122171.565,1200434.758,1427092.172,1408952.317,1324919.075,1560044.709,1276807.451,1193307.17,1139916.322,1116066.195,1131453.38,1091720.743,1113953.109,1159680.325,1139164.465,1190860.241,1080450.914,963047.273,1051099.017,1162830.896,1183417.873,1254251.267,1023571.138,1128441.511,1241690.112,1142544.76,1349808.801,1323113.175,1169606.501,1303717.502,1161071.795,1113403.064,981759.754,1032931.561,1188416.539
April,27,,1084704.859,1203937.159,1101623.836,1337686.083,1541888.532,1538531.605,1318530.228,1144210.662,1346388.12,1124564.893,1171875.82,1426225.708,1404256.613,1323155.219,1557398.518,1273442.606,1172542.155,1139631.982,1115342.666,1129009.936,1093632.457,1109834.766,1164233.489,1130597.292,1170179.195,1080420.5,953327.628,1045681.352,1161364.843,1177098.345,1249935.698,1012815.639,1121388.114,1235446.401,1141254.051,1336552.733,1288589.708,1155598.203,1300735.904,1169446.895,1117008.106,964685.295,1023801.182,1187830.142
April,28,,1102698.315,1198633.402,1094777.259,1326197.832,1534518.594,1523357.015,1320293.283,1141011.671,1340550.743,1126855.574,1137907.998,1417669.8,1396038.517,1319491.334,1552676.331,1278874.65,1150973.979,1134154.805,1117611.967,1126205.219,1097622.781,1101743.07,1167497.787,1123510.877,1154825.882,1077102.631,946626.185,1031618.248,1159364.638,1174876.963,1251531.085,1001590.168,1112485.87,1226883.1,1133888.826,1321352.728,1259829.638,1142059.466,1301675.768,1169742.628,1123818.103,953134.086,1015743.879,1179089.344
April,29,,1111219.504,1203631.635,1081085.117,1324787.18,1519821.607,1532799.027,1312518.698,1125991.907,1331331.919,1131436.692,1109746.818,1407862.552,1385436.039,1321166.567,1540005.086,1277961.258,1128789.781,1123145.496,1125059.45,1122468.505,1097820.779,1091115.869,1169078.387,1107538.452,1138683.302,1075775.509,945430.665,1017289.722,1154502.393,1176400.897,1252499.979,997910.903,1107367.823,1217634.55,1126427.233,1304306.82,1240640.232,1133146.897,1304061.027,1168881.549,1120547.897,949388.249,1000394.793,1174934.117
April,30,,1099083.685,1198924.067,1078582.094,1313937.962,1514934.871,1533471.44,1302088.125,1117400.157,1340420.999,1133942.359,1097693.42,1402359.868,1373983.693,1325863.414,1535919.263,1265473.865,1118245.478,1103480.085,1129549.677,1113510.549,1097978.783,1088107.958,1157904.09,1095219.772,1117473.49,1071277.426,949534.154,1002473.074,1147441.158,1175867.769,1249954.334,995519.2,1105995.31,1207087.968,1117623.356,1294322.686,1226813.693,1119651.602,1311473.636,1167605.643,1114672.843,951889.403,985755.096,1172677.097
May,1,,1106748.636,1188767.409,1064664.641,1297730.427,1491728.737,1522493.505,1302523.186,1104746.781,1343737.574,1134847.233,1088739.481,1398095.965,1368509.406,1331984.577,1535900.384,1257324.796,1109208.338,1091673.461,1135010.018,1105962.252,1099856.012,1093356.163,1158801.811,1083374.989,1105341.291,1067292.689,955790.1,986539.001,1144680.45,1169822.639,1250325.381,996416.076,1096371.863,1192743.006,1111459.561,1278306.209,1214668.055,1105963.874,1308304.129,1165225.425,1107654.155,956984.047,971161.101,1164414.409
May,2,,1091690.483,1196666.757,1045265.284,1300894.52,1467872.051,1526110.345,1302130.091,1087696.205,1316119.969,1139342.135,1086459.778,1388613.282,1359777.634,1333850.93,1541116.362,1249653.812,1099213.143,1074947.04,1136181.735,1102140.466,1101803.792,1092793.386,1155134.397,1071206.612,1090095.671,1062967.074,963545.486,978507.382,1140937.449,1158743.887,1249622.565,996709.611,1090112.813,1182768.705,1111271.213,1268155.109,1206900.306,1087410.572,1304367.061,1160926.9,1097637.495,960997.67,951320.942,1154859.979
May,3,,1068193.111,1200987.192,1061502.324,1299731.116,1455194.401,1496394.527,1291285.441,1079193.261,1309741.96,1144278.253,1087004.611,1382734.913,1351268.545,1333494.708,1542832.442,1234698.766,1096084.999,1063465.294,1137011.672,1100987.759,1104217.951,1095031.476,1149755.045,1062537.075,1074026.453,1058923.864,963896.53,979514.017,1130758.097,1148554.509,1248840.657,995717.939,1077684.761,1175122.139,1109701.925,1258723.569,1200243.82,1075894.073,1301382.647,1164846.834,1084670.035,961242.917,932367.116,1153407.904
May,4,,1061080.684,1173190.677,1065403.069,1286736.668,1437577.784,1468750.264,1296466.572,1070813.701,1280936.634,1145404.939,1099393.856,1376181.087,1343425.874,1327476.693,1546310.359,1218271.243,1100907.82,1055493.988,1134155.702,1097584.685,1109838.447,1093937.505,1148939.436,1059770.299,1062080.578,1056657.111,958123.297,984729.894,1121138.198,1134789.726,1245535.295,999167.211,1057151.181,1166202.657,1108234.654,1249218.721,1196497.144,1058824.901,1295623.248,1172020.25,1073093.23,958664.171,918688.266,1147937.553
May,5,,1054215.003,1165031.551,1070495.295,1283985.239,1423321.453,1457994.558,1304086.369,1051348.97,1242105.372,1143075.447,1104744.668,1371397.481,1333806.221,1318540.685,1545745.613,1216576.662,1104968.846,1052754.551,1132279.38,1096226.061,1115406.443,1092416.794,1148829.729,1051140.076,1050502.981,1049877.01,947953.662,987863.556,1109005.465,1125854.589,1241195.87,994990.261,1035943.056,1161006.31,1108554.313,1234035.173,1191996.771,1055430.032,1285410.397,1176572.685,1060030.149,955531.041,909957.453,1142449.605
May,6,,1036881.77,1134631.994,1087328.075,1284023.512,1412323.946,1436723.018,1294873.166,1037303.44,1240394.907,1141980.423,1112665.629,1364870.145,1321460.791,1308604.432,1531185.413,1225317.787,1107807.505,1050657.482,1128622.947,1100918.418,1115691.016,1085823.598,1138108.588,1046034.986,1038214.041,1040538.933,940694.231,987339.214,1095740.32,1116617.621,1233079.093,988726.607,1024335.354,1157818.064,1111053.071,1217247.404,1186130.572,1051403.429,1279587.575,1177283.826,1045690.648,947521.737,901652.227,1132273.94
May,7,,1024535.567,1095715.265,1085666.441,1272423.915,1404822.18,1424499.682,1291637.798,1026247.878,1230149.98,1137525.292,1117542.399,1364140.126,1315056.967,1299612.526,1517316.204,1223472.325,1110890.968,1047278.282,1130252.29,1102477.584,1118475.612,1084299.62,1129249.809,1044522.897,1028338.031,1029690.981,931985.439,983050.573,1085413.209,1113026.905,1231126.078,978703.771,1012750.099,1151399.896,1108769.013,1197403.989,1174150.668,1053133.558,1266991.486,1176480.931,1037488.203,936163.433,895967.07,1125180.877
May,8,,1017239.39,1100585.224,1081511.459,1271690.9,1392313.72,1418268.077,1278760.674,1008278.13,1207071.851,1134533.359,1121711.276,1362234.909,1313951.253,1296909.164,1509802.773,1223244.29,1112515.624,1037792.977,1129735.793,1104702.565,1117493.253,1083044.136,1121358.46,1044805.72,1024193.209,1011949.406,930309.08,977624.828,1082687.457,1102773.999,1230734.604,972435.327,1004094.411,1146380.962,1103522.775,1178080.161,1158519.216,1042184.886,1251297.29,1174534.222,1025374.601,924579.224,894511.675,1117955.58
May,9,,1002431.169,1092079.012,1089667.107,1277162.464,1397791.833,1399267.822,1264726.593,998242.987,1198944.785,1134142.779,1124402.641,1357455.41,1313337.318,1301787.487,1498440.172,1219176.073,1108551.148,1028512.992,1126264.279,1103015.708,1112753.448,1085695.308,1111669.809,1043168.729,1024003.799,988494.136,933326.118,966211.402,1080597.141,1089639.043,1221903.067,960160.955,1004028.751,1139958.51,1101955.993,1161927.872,1142150.373,1035974.153,1239801.207,1168211.159,1016989.768,910480.022,895770.51,1116009.977
May,10,,1002901.901,1080672.267,1094160.787,1267543.522,1399283.353,1380660.161,1248365.558,991154.727,1180710.269,1135323.249,1127621.727,1346670.017,1314458.437,1307442.441,1482325.229,1217137.156,1102753.717,1025422.822,1125368.386,1098605.92,1107787.966,1081828.965,1110902.124,1045837.642,1029750.063,963264.33,935376.456,953508.647,1077347.664,1075426.654,1212918.06,953016.092,1001976.162,1131970.624,1099741.686,1152606.588,1127125.542,1018592.095,1232618.257,1159260.971,1009493.078,895321.575,898257.25,1118709.555
May,11,,1003245.199,1084091.96,1097289.075,1259265.254,1396972.829,1378269.33,1234324.956,984316.667,1152578.416,1134904.709,1123194.571,1340073.793,1318360.396,1300771.174,1476484.869,1207061.659,1096334.483,1018817.189,1118691.075,1085510.624,1103796.206,1076167.761,1111260.977,1044828.133,1032152.79,940956.473,936172.131,943221.975,1075983.966,1064938.021,1207912.685,946810.563,992162.095,1122708.364,1095013.242,1147882.394,1114210.847,995988.442,1227774.774,1157866.543,1008418.483,878250.911,899956.994,1121967.06
May,12,,992544.209,1066181.018,1104762.026,1262227.343,1400549.919,1367377.49,1229220.428,974406.623,1152970.279,1134659.433,1124624.104,1330900.233,1324410.056,1293425.414,1459198.869,1197867.586,1087252.938,1016874.943,1105640.854,1076912.78,1095709.388,1068535.663,1108410.184,1043867.272,1042094.363,918486.072,936306.459,934742.213,1083214.101,1052767.735,1193414.018,946785.737,981234.603,1106242.145,1091823.41,1140533.104,1103978.324,972391.373,1225098.561,1151324.095,1000635.173,863540.144,903085.27,1127871.942
May,13,,987492.795,1044108.956,1107080.819,1258228.579,1409307.053,1363106.749,1217327.429,979186.143,1148997.623,1127919.515,1121853.248,1320731.151,1322517.069,1284605.917,1434640.758,1192474.535,1079518.744,1020601.988,1090751.848,1061168.742,1081730.477,1056961.746,1103250.553,1034056.529,1044574.764,903400.436,932889.771,929729.177,1079761.083,1046180.819,1185841.981,939547.655,970147.179,1082582.674,1087298.583,1128305.41,1096768.472,954384.039,1220813.877,1140773.162,994165.625,854338.483,907018.226,1126013.976
May,14,,980047.828,1035655.056,1107632.029,1241928.029,1409586.551,1364026.467,1231430.716,979692.865,1135586.204,1118754.708,1112710.95,1309775.876,1318839.926,1271706.672,1404254.304,1192787.422,1070856.496,1021370.482,1075719.469,1051736.9,1066596.259,1045214.77,1099406.899,1018951.123,1048102.1,889180.497,923951.395,921085.708,1073829.689,1040662.306,1183229.347,934997.975,958983.304,1062596.347,1082436.693,1112879.662,1090649.776,939518.727,1211557.75,1132007.566,989638.79,848373.815,909104.855,1124092.488
May,15,,968150.06,1024553.195,1104380.394,1238739.226,1396965.851,1359711.469,1239324.331,971317.53,1131258.687,1106075.341,1100439.877,1303951.457,1311252.564,1260526.133,1377132.148,1182066.268,1062206.244,1014819.067,1061579.762,1044415.115,1049495.129,1035267.702,1088596.938,1011391.694,1042617.787,880508.875,917329.618,909611.219,1074110.775,1038231.299,1180263.532,935046.667,950397.798,1042074.914,1071375.351,1103728.079,1087837.748,933876.19,1202399.322,1124331.762,985656.248,841415.491,904019.322,1116838.202
May,16,,972077.507,1020811.136,1104797.766,1229841.45,1399272.886,1352823.37,1217570.516,971656.023,1120902.789,1094514.071,1097043.643,1296141.044,1304918.96,1263862.433,1341823.781,1171596.03,1050544.081,1007442.269,1042521.118,1042493.467,1035791.413,1027096.632,1078678.608,1005638.389,1039683.768,874372.315,907443.714,899049.901,1072104.693,1029431.259,1161621.71,933623.622,944538.033,1022324.331,1060146.919,1095595.228,1084799.798,929065.292,1189663.926,1114911.532,973281.14,835089.493,900952.007,1110244.86
May,17,,972545.146,1016037.136,1094263.999,1210686.414,1355321.206,1341534.096,1216850.088,970320.767,1104477.181,1083508.136,1091923.316,1290716.341,1289174.826,1267129.589,1315743.377,1157982.55,1038772.824,999084.54,1029801.662,1033619.411,1025806.329,1018501.299,1067494.858,994488.048,1032697.727,870779.657,896453.66,887242.416,1064641.536,1013557.319,1150523.252,933264.93,938530.235,1003518.123,1044607.282,1091038.127,1089176.357,918229.341,1176678.378,1108200.883,960882.683,826687.652,896893.551,1101718.722
May,18,,972926.264,1027584.142,1085536.796,1220258.159,1319571.147,1335018.51,1183961.455,961108.559,1115878.746,1074587.501,1089655.852,1281562.543,1275065.206,1268956.471,1296253.956,1136610.943,1023976.111,988158.168,1012917.963,1029371.636,1019156.461,1013632.573,1058453.474,988703.37,1024687.689,868661.951,886825.581,876418.048,1065186.516,989751.642,1124285.618,934656.563,936223.509,989821.423,1037056.836,1093429.918,1091171.84,909984.071,1169694.897,1102537.746,947554.672,815781.846,891360.154,1093912.403
